text,class,
@HeshanMayantha උබ මැරිලා කන්චනාගේ දුවෙක් වෙලා ඉපදිලා වෙන්නත් පුලුවන් 🥲,Neutral,
RT @Ranjith50711805: අවුරුදු 75ක ශාපයක් කියමින් කෑමොරදෙන්නේ හරියට මුන් මැරිලා ඉපදිලා වගෙයි 1971 88-89 රට විනාශ කලා මදිවට චන්ද්‍රිකාට රාජපක්…,Neutral,
අවුරුදු 75ක ශාපයක් කියමින් කෑමොරදෙන්නේ හරියට මුන් මැරිලා ඉපදිලා වගෙයි 1971 88-89 රට විනාශ කලා මදිවට චන්ද්‍රිකාට රාජ… https://t.co/1Qb9gj7Svz,Neutral,
@ShalindaSilva1 මැරුණු ගමන් පාවෙන්නෙ නෑ හැබැයි. මැරිලා පාවෙන්න පැය ගානක් යනවා.,Neutral,
"A වෙන්න බෑ මැරුණම මුන යට අතට පාවෙන්න ඕනේ ඔහොම උඩ අතට තියෙන්නේ නෑ.
C වෙන්නත් බෑ මැරිලා නම් අර වතුර යට තියෙන අතේ ති… https://t.co/nocQ5jRNss",Neutral,
@Mseciice අහ් ඒ කියන්නෙ මැරිලා 🌚,Neutral,
"RT @GimZara: සයිබර් අවකාශය තුල බටහිර දිනනවා තමයි...
තාක්ෂණික ජාලයේ අයිතිකරු ඇමරිකාව...
ඒත් පෘතිවියේ ජනමතය ගත්තොත්, කවදා බැලුවත් 80%ක්ම රු…",Neutral,
@KMeeeaaow පණුවො දාලා මැරිලා යන්න කලින් මරු කියවනවා පිස්සු බල්ලා @PresRajapaksa,Neutral,
"අපේ ගෙවල් පැත්තේ වයසක ජෝඩුවක, ගෑණු කෙනා මැරිලා සති දෙකකින් විතර පිරිමි කෙනත් මලා. දැන් කල්පනා කරලා බැලුවාම හිතෙන්නේ… https://t.co/DTrBcIBo4Z",Neutral,
"සයිබර් අවකාශය තුල බටහිර දිනනවා තමයි...
තාක්ෂණික ජාලයේ අයිතිකරු ඇමරිකාව...
ඒත් පෘතිවියේ ජනමතය ගත්තොත්, කවදා බැලුවත්… https://t.co/Wipdo6dHg3",Neutral,
@Royon7416896 එකෙක්වත් මැරිලා නෑ. තුන්දෙනාම කුණුවෙන්න ගහලා 😂,Neutral,
@KMeeeaaow පොන්න වෙසිගේ පුතා එක්කෝ මැරිලා යන්න ඕන මල නාකි මලදානේ,Neutral,
"@Sashita_A 😅ඔව්, තව හිතාගෙන ඉන්නවා අපි මැරිලා ඉපදුනා කියලා, රනිල්ගේ කාලවල සිද්ධ වුන කිසි දෙයක් මතක නෑ කියලා...😂",Neutral,
"මිනිස්සු මැරිලා වෙන මානයකට ගිහින් ඒ මානයේ ඉදන් අපිට කතා කරන්න උත්සහ කරනවා වෙන්න පුලුවන් නේද, ඒක අපි හොල්මන් කියලා කියනවා වෙන්නත් පුලුවන්.",Neutral,
"See More&gt;&gt;&gt;&gt;&gt; https://t.co/GCsMf6177t
“මට ඉතා හිත රිදෙන ලිපියක් ලිව්වා දැනට සිනමාවේ ඉන්න නලුවෙක්. 
ඔබට කවදහරි දවසක… https://t.co/CsOEcyuFDd",Neutral,
@Dr_Alien_ පව් ඕයි මැරිලා යයි,Neutral,
""" සමහරවිට මම නොදන්න තැනක කානේශන් මල් පිපිලා ඇති... මට නොපෙනිම, මම නොදැනුවත්වම, ඒ මල් මැරිලා යන්වා ඇති... ""
- ජෙසි… https://t.co/Eu16jC0dGz",Neutral,
"බිදිලා මැරිලා ගිය හිතකට 
හම්බෙන්න ඕනේ,
රිද්දන අතීතේ ආයේ ගොඩ පුලුවන්
උන් දීපු ආදරේට වඩා සිය දහස් ගුණයක්
වටින ආදරයක් ! ❤️‍🩹🌻",Neutral,
රෝහණ විජේවීර මැරිලා නෑ .. තාම ඉන්නවා .. කියුබාවේ හැංගිලා ඉන්නේ..,Neutral,
@NewsWireLK මුන් සේරම මැරිලා යනවානම් එකක්,Neutral,
"@samith78 අම්මපා, දැන් මැරිලා ඉපදුනා වගේ හැසිරුනාට ඥාණක්කාගේ පස්සෙන් ගිය උන් කියාපු විශ්වාස කරපු මෝඩයෝ ඉන්න රටක් මේ… https://t.co/MslIPTx4bg",Neutral,
@maalupaan මේ වගේ මිනිස්සු නම් ඉක්මනින් මැරිලා ගියොත් හොඳයි.,Neutral,
RT @KaviSenu: මේවා කැත තිරිසන් පහත් වැඩ පොලීසිය හමුදාව උනත් ගොඩාක් සිතිය යුතු කාලයක් මේකිරි පුස්සාට කඩේ යනවාද නැද්ද කියලා ඔය පිනාලා මැරිලා…,Neutral,
@ManthriLK_Watch අනේ ගොනෝ ඔයිට ගොඩක් කලින් විපක්ෂය කිව්වෙ Imf යන්න කියල ලොකු කමට මහන්තත්ත කමට ගොංකමට මාසගනන් කල්මැ… https://t.co/G8CoxNQRYt,Neutral,
මේවා කැත තිරිසන් පහත් වැඩ පොලීසිය හමුදාව උනත් ගොඩාක් සිතිය යුතු කාලයක් මේකිරි පුස්සාට කඩේ යනවාද නැද්ද කියලා ඔය පිනා… https://t.co/oNh3ofj6Hv,Neutral,
AKD 😝අන්දරේ මැරිලා නෑ🤑,Neutral,
@crishan0410 @ChathuraVirajW1 හැමදාම මේ කඩාකප්පල්කාරීන්ව දැක්කෙ එකම විදියට. මොවුන් මිනිස්සු වෙනුවෙන් දිනා දීපු කිසි… https://t.co/KZ4GhFbVi4,Neutral,
@NewsWireLK කාලකණ්ණි කැරිමයිනා මැරිලා පලයන් පවුල පිටින්ම කුණුවෙලා,Neutral,
කොළඹ විශ්වවිද්‍යාලයේ ආරක්ෂක නිලධාරියෙක් අරුන්ගේ පරන කදුලු ගෑස් වැදිලා මැරිලා ලු නේ.,Neutral,
@elonmusk whotto උඹ හිතං ඉන්නෙ මේ ඉලව්ව නැති උනොත් අපි හාමතේ මැරිලා යයි කියලද pago https://t.co/wX8TYI7LVi,Neutral,
"""RT @thnsameera: මේකයි ඇත්ත කවුරු ආණ්ඩු කලත් පුලුවන් එකා ජීවත් වෙනවා බැරි එකා මැරිලා යනවා 🤷‍♂️

මම වෙන රටකට නොගිහින් මෙහෙටම වෙලා ඉන්නෙ බයියො නිසයි.උන් දෙන ආතල් බලන් ඉන්න එකම සෑහෙන සැනසීමක්.කොහොමත් මැරිලා යන එකේ… https://t.co/rrKAS3jrqb,0
""මේකයි ඇත්ත කවුරු ආණ්ඩු කලත් පුලුවන් එකා ජීවත් වෙනවා බැරි එකා මැරිලා යනවා 🤷‍♂️",Neutral,
"ලේන් පැටියෙක් වහලේ ඉදලා වැටුනා පුස් තඩියාගෙන් අනුනමයෙන් බේරා ගත්තේ, ලේන් පැටියා ආයෙත් මං උඩින් තිබ්බා යන්න කියලා ඌ… https://t.co/c6scnIb1ki",Neutral,
@Shirazlatiff @Arunacarl මැරිලා ඉපදුන මිනිස්සු නෑ මේ රටේ,Neutral,
"@thnsameera බලලා තමයි කියන්නෙ. කුහකයෙක් නෙවෙයි නම් පාරේ මිනිස්සු මැරිලා වැටෙන වෙලාවක රට බාර අරන් පෝලිම් නැති කරලා,… https://t.co/iBFf82hRQ7",Neutral,
"RT @JayaniFdo: තාමත් ඒ කොල්ලො හිතන් ඉන්නේ එයාලගේ වරදින් තමයි එයාලට මේ වගේ දාහකින්වත් හොයාගන්න බැරි කෙල්ලෙක් නැති වුණේ කියලලු.
ඉතින් උන් de…",Neutral,
"තාමත් ඒ කොල්ලො හිතන් ඉන්නේ එයාලගේ වරදින් තමයි එයාලට මේ වගේ දාහකින්වත් හොයාගන්න බැරි කෙල්ලෙක් නැති වුණේ කියලලු.
ඉති… https://t.co/gWZwQIWJIZ",Neutral,
@induinduu මට පේන විදියට ඔයාට depression වගේ. අදම ගිහින් ඩොකෙක් හම්බ වෙන්න.,Neutral,
@induinduu මට පේන විදියට ඔයාට depression වගේ. අදම ගිහින් ඩොකෙක් හම්බ වෙන්න.,Neutral,
රනිල් ආයෙත් සැරයක් ජනාධිපති වෙනවා හීනෙන් දැක්කා. ඇඬුනා ඔයාලා ගැන දුක හිතිලා..,Neutral,
දුක කියන්නෙ සුද්දා ඒ කාලේ අපේ අරගල කාරයන්ට බයේ මේ රටින් ගියා කියලා හිතන එවුන් තාම ඉන්න එක.,Neutral,
"මම දැක්කා Depression ආතල් එකට අරන් fb එක පුරාම post!
depression කියන්නේ විහිලුවක් නෙවේ, තමන්ට තමන්ගේ යාලුවෙක්ට එහෙම දෙයක් වෙලා නැති අය නොදැනුවත් කමට දාන ඒවා වෙන්න පුලුවන් ඒවා!
උබලටත් මේක දැක්කම හිනා යනවා නම් depression ගැන හොයලා බලන්න. එපා වෙයි ඒ මිනිස්සු විඳින දුක දැක්කම! ￼￼",Neutral,
